Ingredient,Website,Value
Acrylates/Ammonium Methacrylate Copolymer,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=f5f4433f-7767-4062-84ed-fa7220056cfd,
Acrylates/Beheneth-25 Methacrylate Copolymer,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=3d97dc2c-110a-4611-8725-1b2b1ccc8831,
Acrylates/Beheneth-25 Methacrylate/Steareth-30 Methacrylate Copolymer,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=777434c1-4060-4d07-9206-925a1f7440ae,
Acrylates/Bis-Hydroxypropyl Dimethicone Crosspolymer,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=a6f725ce-64ac-4171-89e5-6e639eeca3ae,
Acrylates/C10-30 Alkyl Acrylate Crosspolymer,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=94871191-15c0-40f5-9a9d-062cee15f759,
Acrylates/C10-30 Alkyl Acrylate Crosspolymer,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=1872a2b3-e392-4092-a8e3-4ef2d5902f5e,
Acrylates/C10-30 Alkyl Acrylate Crosspolymer,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=a6104b3e-0d8e-4106-881e-81835dfff34e,
Acrylates/C10-30 Alkyl Methacrylate Copolymer,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=79a05996-2f38-4133-b9d6-e5d4ed6b2b00,
Acrylates/C12-13 Alkyl Methacrylates/Methoxyethyl Acrylate Crosspolymer,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=3778cbf4-879f-4a6e-8222-1c6f7d368c51,
Acrylates/C12-13 Alkyl Methacrylates/Methoxyethyl Acrylate Crosspolymer,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=0b9ccc22-9074-4b40-b298-64b18612d51c,
Acrylates/C12-22 Alkyl Methacrylate Copolymer,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=6d65231e-791f-441a-974b-74ab9eb614dd,
Acrylates/C26-28 Olefin Copolymer,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=9be78183-875d-478c-af15-249e73b3d26e,
Acrylates/C5-8 Alkyl Acrylate Copolymer,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=635a2b26-8d1c-4d6c-8ced-5a4bf874ae80,
Acrylates/Ceteareth-20 Methacrylate Crosspolymer,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=228bbc84-c88f-481e-91de-8cbc009c3b9a,
Acrylates/Ceteareth-20 Methacrylate Crosspolymer-2,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=231453fb-9eac-43dd-a7a6-c86bb78e2c22,
Acrylates/Ceteth-20 Methacrylate Copolymer,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=dcd4c8f7-738e-4813-8a7d-0f66bcd76e4e,
Acrylates/Dimethiconol Acrylate Copolymer,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=618d44d3-e129-4b39-bd0d-e4016e2746bb,
Acrylates/Ethylhexyl Acrylate Copolymer,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=c1c10569-94d3-483e-ab89-4269249a9cbb,
Acrylates/Ethylhexyl Acrylate Crosspolymer,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=c456442f-61fb-463d-8cf3-2e626b462c6b,
Acrylates/Ethylhexyl Acrylate Crosspolymer,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=66981f59-d5c4-44ee-a5aa-5906c0823adc,
Acrylates/Ethylhexyl Acrylate/Glycidyl Methacrylate Crosspolymer,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=87c65ea0-bd23-42ca-9a53-58f945edecc3,
Acrylates/Ethylhexyl Acrylate/Glycidyl Methacrylate Crosspolymer,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=5f1f32bc-8f9b-4214-9c30-5a0aca372cc0,
Acrylates/Ethylhexyl Acrylate/Styrene Copolymer,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=ea780806-13d5-46c2-8ae6-748d63cb1168,
Acrylates/Hydroxyesters Acrylates Copolymer,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=753ee939-0987-44b5-aa7a-9a401ff65f3a,
Acrylates/Hydroxyesters Acrylates Copolymer,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=aba9e303-38f8-45b1-b279-c1b3556aa639,
Acrylates/Hydroxyethyl Acrylate/Lauryl Acrylate Copolymer,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=f404648b-d131-4bcd-88ff-92f346fae829,
Acrylates/Hydroxyethyl Acrylate/Methoxyethyl Acrylate Copolymer,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=be9209d2-9f72-4343-a13f-5a0bec9d7e9d,
Acrylates/Laureth-25 Methacrylate Copolymer,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=3bca4f0c-de86-41a6-95e2-1fba60cde34a,
Acrylates/Lauryl Methacrylate Copolymer,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=b11456c9-f919-4f65-8f75-e77fda6736cb,
Acrylates/Lauryl Methacrylate/Tridecyl Methacrylate Crosspolymer,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=e811004b-e2aa-4961-a5d5-6055f9343acd,
Acrylates/Methacrylamide Copolymer,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=f284ae0f-172c-4b8b-aee4-f643ec6a11ff,
Acrylates/Methoxy PEG-15 Methacrylate Copolymer,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=be3479ef-f62b-46eb-b535-20f6da215bc4,
Acrylates/Methoxy PEG-23 Methacrylate Copolymer,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=6a09ab80-ec6f-48cb-8418-4a5cdc584e62,
Acrylates/Methoxy PEG-23 Methacrylate/Perfluorooctyl Ethyl Acrylate Copolymer,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=ff9154ac-278d-ed11-81ad-000d3a983f18,
Acrylates/Methoxy PEG-23 Methacrylate/Perfluorooctyl Ethyl Acrylate Copolymer,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=6ed37b05-1aa4-464d-a6a2-9a243363b13d,
Acrylates/Methoxy PEG-4 Methacrylate Copolymer,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=fefd51d8-1f19-485e-824c-5cdbe609090b,
Acrylates/Methoxy PEG-90 Methacrylate Crosspolymer,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=aa561e2a-eadb-4280-8e73-7033e9ae1f39,
Acrylates/Octylacrylamide Copolymer,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=8183845a-d97f-4b01-9729-1435c4321b91,
Acrylates/Palmeth-25 Acrylate Copolymer,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=f8da0eb4-ad2e-4cb7-a266-90d0cadd3a72,
Acrylates/PEG-4 Dimethacrylate Crosspolymer,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=d2785572-6601-494a-9d15-863bd60f0a24,
Acrylates/PEG-4 Dimethacrylate Crosspolymer,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=d580661f-7db9-4746-8f71-a22a3ba96bc7,
Acrylates/Perfluorohexylethyl Methacrylate Copolymer,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=b90e5db8-278d-ed11-81ad-000d3a983f18,
Acrylates/Perfluorohexylethyl Methacrylate Copolymer,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=a527701d-d0bc-4e1d-8743-e713c07e29da,
Acrylates/PVP Copolymer,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=bf08a6f5-cdd3-4161-82c5-79415abfaf9b,
Acrylates/Steareth-20 Methacrylate Copolymer,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=2834178b-eaf2-448a-92e1-9a20d6245081,
Acrylates/Steareth-20 Methacrylate Copolymer,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=4e89711d-f84d-4afb-8e60-b59355f099a4,
Acrylates/Steareth-20 Methacrylate Crosspolymer,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=4f10560c-61b0-4452-8120-abcef93b417d,
Acrylates/Steareth-20 Methacrylate Crosspolymer,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=ae6f7c98-b853-40c2-bd26-ffff1eb147e4,
Acrylates/Steareth-30 Methacrylate Copolymer,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=6efeb332-81d7-40b0-a934-f3e27f81d00d,
Acrylates/Steareth-50 Acrylate Copolymer,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=0ef65b89-4a8d-4350-b49e-3363a624870b,
Acrylates/Steareth-50 Acrylate Copolymer,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=d92649b0-4fdc-49b5-bdc0-edd6e5afb1b7,
Acrylates/Stearyl Methacrylate Copolymer,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=d68ddcbc-56ee-4fed-b595-26645f6cb61a,
Acrylates/Stearyl Methacrylate/VP Copolymer,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=f9d53a94-568a-4dd8-9bda-55072521a896,
Acrylates/t-Butylacrylamide Copolymer,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=5db655bf-766d-4017-a0e0-d35e546b4240,
Acrylates/VA Copolymer,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=c33a3e01-b9fc-4c17-b497-ad14ba3e8086,
Acrylates/VA Copolymer,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=3f5e8199-ee2c-416e-9807-adaf16de828f,
Acrylates/VA Crosspolymer,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=25c9e4b8-e443-4186-a6e3-d9b2e20d346a,
Acrylates/Vinyl Isodecanoate Crosspolymer,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=610b1f10-7f99-4a4b-9b32-578eb261c6ec,
Acrylates/Vinyl Isodecanoate Crosspolymer,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=55a886aa-bcbe-43d4-85b4-7e762f709b39,
Acrylates/Vinyl Neodecanoate Crosspolymer,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=e0d2d248-c54b-4818-9378-c1cf655ab55b,
Acrylates/Vinyl Neodecanoate Crosspolymer,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=726a984f-c7af-412a-87ea-cdef3f945444,
Acrylates/VP Copolymer,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=bf63687d-30cb-4454-8a14-ed4fa0a10148,
Acrylic Acid/C12-22 Alkyl Acrylate Copolymer,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=e37feccf-7802-4331-8e05-9b0d04c7bc6b,
Acrylic Acid/Phosphorylcholine Glycol Acrylate Crosspolymer,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=6b89e7c7-1a27-4b60-8e46-c4d889c8809e,
Acrylic Acid/Stearyl Acrylate Copolymer,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=3c698227-a57c-4ba4-875b-cd6da696f212,
Acrylic Acid/VP Crosspolymer,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=c32bf61c-e2f6-4b6a-aa74-c6bec87ef6a5,
Acryloyloxypropyl Polysilsesquioxane,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=5e2b40c0-305a-4b5e-9086-fa80ef5e4196,
Actinidia Chinensis (Kiwi) Seed Oil,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=f3d8a5df-7ac0-4db3-aea1-d1c0f1571c84,
Adansonia Digitata Oil,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=e98f48fd-cfdb-4ac5-ab29-b328dd79e93b,
Adansonia Digitata Seed Oil,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=aa29c3ff-13da-4c08-8fd0-3f6d1c06a517,
Adansonia Digitata Seed Oil PEG-8 Esters,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=c6bd69b4-1790-4a50-aaa3-ac1f819b9d30,
Adansonia Digitata Seed Oil Polyglyceryl-6 Esters,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=6f727652-9a25-40d2-a26f-a93952e357d7,
Adenosine,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=81b9c546-809b-4041-843e-4e9c8fbbecab,
Adenosine Phosphate,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=ee88ee88-f2d0-4513-bd4f-e665d8be72a4,
Adenosine Triphosphate,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=c12e5d09-7c3c-4864-9572-b2ceb0f30a00,
Adipic Acid,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=fa017cd8-4eea-4122-b4a4-9e70508dfb0c,
Adipic Acid Dihydrazide,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=354028a6-8fad-4a26-8c85-4371b6d92c7f,
Adipic Acid Dihydrazide,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=a29c1b7d-3d32-4f6e-a709-daba6f77cfcc,
"Adipic Acid/1,4-Butanediol/Terephthalate Copolymer",https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=906bbed6-36ee-4a59-b512-853c01d0825d,
Adipic Acid/CHDM/MA/Neopentyl Glycol/Trimellitic Anhydride Copolymer,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=f50a0ab5-9e83-4c2e-9af3-1b241645ae6f,
Adipic Acid/CHDM/MA/Neopentyl Glycol/Trimellitic Anhydride Copolymer,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=ba9a8083-006e-49d1-af48-9edbc1d0231e,
Adipic Acid/Neopentyl Glycol/Trimellitic Anhydride Copolymer,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=2010eb80-c416-4969-87b8-448ea41e8cdc,
Adipic Acid/Neopentyl Glycol/Trimellitic Anhydride Copolymer,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=75ff018b-219a-4f8c-8608-b5d0bceeedc3,
Agar,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=5d655dd3-23ca-499c-9a9e-482e35cc7a8f,
Agarose,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=e77d7fc3-7e9b-4074-b378-270642eccd15,
Agarum Cribrosum Extract,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=19795793-0662-4a93-a744-0f5aa2af8071,
Ahnfeltiopsis Concinna Extract,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=28149688-a800-488d-be9c-ff9db8ce2cd9,
Alanine,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=8cedbe8d-08c2-4137-9e7a-aa6bacad407f,
Alaria Esculenta Extract,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=fd6dd27b-e907-4df6-b9d9-220d91289fb7,
Alcaligenes Polysaccharides,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=4af28630-47d0-4efa-a026-e37bdb0162a5,
Alcohol Denat.,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=0e809d27-c637-4a87-bdda-85b51475659f,
Alcohol Denat.,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=ff8857cc-44ee-4c29-8b36-c760ff1d7225,
Aldioxa,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=651fc2ce-e6aa-484d-8b7e-103be09bebb1,
Aldioxa,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=2b9b1e14-1dc6-49bc-ae6e-ca933c077a46,
Aleurites Moluccana Seed Oil,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=6a918aa5-cee0-40b6-b780-30fdc41317c3,
Aleurites Moluccanus Bakoly Seed Oil,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=84fd3b42-7f30-4167-b235-576d28523dee,
Algae Exopolysaccharides,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=33d3a046-7fa6-476b-ae6c-e9b1389401c6,
Algin,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=88914979-370a-4582-a567-b2b58452d641,
Alginic Acid,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=82be7c0a-ed97-4d94-94c7-ecb28a5367cf,
Allantoin,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=d3c2f751-f076-4f84-9d2d-22c14ee18ca2,
Allantoin Ascorbate,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=4f51c5ed-4f98-4a25-a938-72959b10488a,
Allantoin Biotin,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=70c983e4-d5a4-4cdf-af07-427955ad8528,
Allantoin Galacturonic Acid,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=4163be75-6c3a-491f-a796-7a9dc6d85b6b,
Allantoin Glycyrrhetinic Acid,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=5d5beaa0-0426-47a4-86df-f666584f386a,
Allantoin Panthenol,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=a319a3af-a43b-483a-9904-2e0f6cf8c92d,
Allantoin Polygalacturonic Acid,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=e786818f-4e12-46ae-829e-a49912b5d665,
Allyl Methacrylate/Glycol Dimethacryate Crosspolymer,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=164b79c8-4ae4-4229-bb42-9a71b3e52fba,
Allyl Methacrylate/Glycol Dimethacryate Crosspolymer,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=2f8fd1b6-590d-46a4-8963-c55e4b1ddf1f,
Allyl Methacrylates Crosspolymer,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=2c7cc7ce-155f-4d83-9eda-54e4bcd2bab2,
Allyl Methacrylates Crosspolymer,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=c68f9ce4-5ab9-4965-ad97-967e06e3000e,
Almond Meal,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=a680b811-592c-408e-ab7a-7159cd0978f3,
Almond Oil PEG-6 Esters,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=55a82e9b-9152-46b4-8d1c-7c3b0e6c4cc5,
Almond Oil PEG-8 Esters,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=ca3d17ec-0f39-4eaf-8f1d-3f80e35481ac,
Almond Oil Propylene Glycol Esters,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=2a39c34b-80ea-4e9d-96ed-0fa61c1c8fa9,
Almond Oil/Polyglyceryl-10 Esters,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=846189d1-e02d-435a-855e-fdf41004bf82,
Almondamide DEA,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=b0edbcd4-b6e1-4f0c-ae8e-c055798112f6,
Almondamidopropyl Betaine,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=4e31d7de-4a7a-408a-82b7-07a85b430ebb,
Almondamidopropyl Dimethylamine,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=f62991b7-8ba2-4287-b6f9-b903c842fc9b,
Aloe Andongensis Extract,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=4b0c2173-2b26-4f7f-8df1-ac0e644879a5,
Aloe Andongensis Leaf Extract,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=a65f08f3-eee5-4ad9-8b7f-decd4aa569c9,
Aloe Andongensis Leaf Juice,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=1e36623d-4158-4b2a-8990-b882c4a128ff,
Aloe Andongensis Leaf Juice,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=72f4d4e1-a469-4c4d-b490-d4b1de15b954,
Aloe Arborescens Leaf Extract,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=549451e0-1646-4a1e-85cb-adb03d121e3b,
Aloe Arborescens Leaf Extract,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=78c39ced-622a-4aea-8625-de9c31fb3aea,
Aloe Arborescens Leaf Juice,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=32aab4c3-228d-ed11-81ad-000d3a983f18,
Aloe Arborescens Leaf Juice,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=126f5033-009c-4792-bf00-16340122ba13,
Aloe Arborescens Leaf Juice,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=3249e3ec-7bdd-4286-a6a7-e42bf46c1a28,
Aloe Arborescens Leaf Protoplasts,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=f79a30c7-4f4a-451e-8567-1e4049b20dca,
Aloe Arborescens Leaf Protoplasts,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=325f0cb4-9188-40b9-a543-5df1799fa917,
Aloe Barbadensis Flower Extract,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=c41c0e5f-d1f2-4b02-970a-27aff7081330,
Aloe Barbadensis Leaf,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=78433939-0c86-4ee1-9fa7-9e308d101f80,
Aloe Barbadensis Leaf Extract,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=aa484edd-97bd-4ff0-97dc-952ea3d7cb03,
Aloe Barbadensis Leaf Juice,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=571c1793-4928-44d2-a3f7-0101187c0e31,
Aloe Barbadensis Leaf Polysaccharides,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=e4792fe0-f563-46b8-b071-3e3eff5908c3,
Aloe Barbadensis Leaf Water,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=27539795-21e6-46b8-94ef-c615e569d120,
Aloe Ferox Leaf Extract,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=2aac596c-44dd-4f35-a0f8-19d1d3a2eba8,
Aloe Ferox Leaf Extract,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=e3de6be4-b327-4324-a940-4d226b08a768,
Aloe Ferox Leaf Juice,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=7a12bd9c-c842-4f7d-afb6-1475d42f487b,
Aloe Ferox Leaf Juice,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=7669d5c4-071d-46d0-8985-d695ac20a8e9,
Aloe Ferox Leaf Juice Extract,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=791e34d6-ab5b-4122-be8b-01fac6738c11,
Aloe Ferox Leaf Juice Extract,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=fcbe919d-517a-4b71-b777-d8366b24683c,
Alumina,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=eb66797c-8a8d-4553-90f9-e19a07311830,
Alumina Magnesium Metasilicate,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=f90d327e-15f8-4127-b236-9d5540c2c6fb,
Aluminum Calcium Sodium Silicate,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=53910bac-1c13-40fc-8fbb-3dbc9255b184,
Aluminum Calcium Sodium Silicate,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=c6370795-626a-4985-ab8b-cd21c08f3a33,
Aluminum Citrate,https://cir-reports.cir-safety.org/cir-ingredient-status-report/?id=efdc68db-1f75-4935-b03d-fa9aed18e105,
